2504355;Caturité;caturite
2504405;Conceição;conceicao
2504504;Condado;condado
2504603;Conde;conde
2504702;Congo;congo
2504801;Coremas;coremas
2504850;Coxixola;coxixola
2504900;Cruz do Espírito Santo;cruz do espirito santo
2505006;Cubati;cubati
2505105;Cuité;cuite
2505204;Cuitegi;cuitegi
2505238;Cuité de Mamanguape;cuite de mamanguape
2505279;Curral de Cima;curral de cima
2505303;Curral Velho;curral velho
2505352;Damião;damiao
2505402;Desterro;desterro
2505501;Vista Serrana;vista serrana
2505600;Diamante;diamante
2505709;Dona Inês;dona ines
2505808;Duas Estradas;duas estradas
2505907;Emas;emas
2506004;Esperança;esperanca
2506103;Fagundes;fagundes
2506202;Frei Martinho;frei martinho
2506251;Gado Bravo;gado bravo
2506301;Guarabira;guarabira
2506400;Gurinhém;gurinhem
2506509;Gurjão;gurjao
2506608;Ibiara;ibiara
2506707;Imaculada;imaculada
2506806;Ingá;inga
2506905;Itabaiana;itabaiana
2507002;Itaporanga;itaporanga
2507101;Itapororoca;itapororoca
2507200;Itatuba;itatuba
2507309;Jacaraú;jacarau
2507408;Jericó;jerico
2507507;João Pessoa;joao pessoa
2507606;Juarez Távora;juarez tavora
2507705;Juazeirinho;juazeirinho
2507804;Junco do Seridó;junco do serido
2507903;Juripiranga;juripiranga
2508000;Juru;juru
2508109;Lagoa;lagoa
2508208;Lagoa de Dentro;lagoa de dentro
2508307;Lagoa Seca;lagoa seca
2508406;Lastro;lastro
2508505;Livramento;livramento
2508554;Logradouro;logradouro
2508604;Lucena;lucena
2508703;Mãe d'Água;mae d'agua
2508802;Malta;malta
2508901;Mamanguape;mamanguape
2509008;Manaíra;manaira
2509057;Marcação;marcacao
2509107;Mari;mari
2509156;Marizópolis;marizopolis
2509206;Massaranduba;massaranduba
2509305;Mataraca;mataraca
2509339;Matinhas;matinhas
2509370;Mato Grosso;mato grosso
2509396;Maturéia;matureia
2509404;Mogeiro;mogeiro
2509503;Montadas;montadas
2509602;Monte Horebe;monte horebe
2509701;Monteiro;monteiro
2509800;Mulungu;mulungu
2509909;Natuba;natuba
2510006;Nazarezinho;nazarezinho
2510105;Nova Floresta;nova floresta
2510204;Nova Olinda;nova olinda
2510303;Nova Palmeira;nova palmeira
2510402;Olho d'Água;olho d'agua
2510501;Olivedos;olivedos
2510600;Ouro Velho;ouro velho
2510659;Parari;parari
2510709;Passagem;passagem
2510808;Patos;patos
2510907;Paulista;paulista
2511004;Pedra Branca;pedra branca
2511103;Pedra Lavrada;pedra lavrada
2511202;Pedras de Fogo;pedras de fogo
2511301;Piancó;pianco
2511400;Picuí;picui
2511509;Pilar;pilar
2511608;Pilões;piloes
2511707;Pilõezinhos;piloezinhos
2511806;Pirpirituba;pirpirituba
2511905;Pitimbu;pitimbu
2512002;Pocinhos;pocinhos
2512036;Poço Dantas;poco dantas
2512077;Poço de José de Moura;poco de jose de moura
2512101;Pombal;pombal
2512200;Prata;prata
2512309;Princesa Isabel;princesa isabel
2512408;Puxinanã;puxinana
2512507;Queimadas;queimadas
2512606;Quixaba;quixaba
2512705;Remígio;remigio
2512721;Pedro Régis;pedro regis
2512747;Riachão;riachao
2512754;Riachão do Bacamarte;riachao do bacamarte
2512762;Riachão do Poço;riachao do poco
2512788;Riacho de Santo Antônio;riacho de santo antonio
2512804;Riacho dos Cavalos;riacho dos cavalos
2512903;Rio Tinto;rio tinto
2513000;Salgadinho;salgadinho
2513109;Salgado de São Félix;salgado de sao felix
2513158;Santa Cecília;santa cecilia
2513208;Santa Cruz;santa cruz
2513307;Santa Helena;santa helena
2513356;Santa Inês;santa ines
2513406;Santa Luzia;santa luzia
2513505;Santana de Mangueira;santana de mangueira
2513604;Santana dos Garrotes;santana dos garrotes
2513653;Joca Claudino;joca claudino
2513703;Santa Rita;santa rita
2513802;Santa Teresinha;santa teresinha
2513851;Santo André;santo andre
2513901;São Bento;sao bento
2513927;São Bentinho;sao bentinho
2513943;São Domingos do Cariri;sao domingos do cariri
2513968;São Domingos;sao domingos
2513984;São Francisco;sao francisco
2514008;São João do Cariri;sao joao do cariri
2514107;São João do Tigre;sao joao do tigre
2514206;São José da Lagoa Tapada;sao jose da lagoa tapada
2514305;São José de Caiana;sao jose de caiana
2514404;São José de Espinharas;sao jose de espinharas
2514453;São José dos Ramos;sao jose dos ramos
2514503;São José de Piranhas;sao jose de piranhas
2514552;São José de Princesa;sao jose de princesa
2514602;São José do Bonfim;sao jose do bonfim
2514651;São José do Brejo do Cruz;sao jose do brejo do cruz
2514701;São José do Sabugi;sao jose do sabugi
2514800;São José dos Cordeiros;sao jose dos cordeiros
2514909;São Mamede;sao mamede
2515005;São Miguel de Taipu;sao miguel de taipu
2515104;São Sebastião de Lagoa de Roça;sao sebastiao de lagoa de roca
2515203;São Sebastião do Umbuzeiro;sao sebastiao do umbuzeiro
2515302;Sapé;sape
2515401;São Vicente do Seridó;sao vicente do serido
2515500;Serra Branca;serra branca
2515609;Serra da Raiz;serra da raiz
2515708;Serra Grande;serra grande
2515807;Serra Redonda;serra redonda
2515906;Serraria;serraria
2515930;Sertãozinho;sertaozinho
2515971;Sobrado;sobrado
2516003;Solânea;solanea
2516102;Soledade;soledade
2516151;Sossêgo;sossego
2516201;Sousa;sousa
2516300;Sumé;sume
2516409;Tacima;tacima
2516508;Taperoá;taperoa
2516607;Tavares;tavares
2516706;Teixeira;teixeira
2516755;Tenório;tenorio
2516805;Triunfo;triunfo
2516904;Uiraúna;uirauna
2517001;Umbuzeiro;umbuzeiro
2517100;Várzea;varzea
2517209;Vieirópolis;vieiropolis
2517407;Zabelê;zabele
2600054;Abreu e Lima;abreu e lima
2600104;Afogados da Ingazeira;afogados da ingazeira
2600203;Afrânio;afranio
2600302;Agrestina;agrestina
2600401;Água Preta;agua preta
2600500;Águas Belas;aguas belas
2600609;Alagoinha;alagoinha
2600708;Aliança;alianca
2600807;Altinho;altinho
2600906;Amaraji;amaraji
2601003;Angelim;angelim
2601052;Araçoiaba;aracoiaba
2601102;Araripina;araripina
2601201;Arcoverde;arcoverde
2601300;Barra de Guabiraba;barra de guabiraba
2601409;Barreiros;barreiros
2601508;Belém de Maria;belem de maria
2601607;Belém do São Francisco;belem do sao francisco
2601706;Belo Jardim;belo jardim
2601805;Betânia;betania
2601904;Bezerros;bezerros
2602001;Bodocó;bodoco
2602100;Bom Conselho;bom conselho
2602209;Bom Jardim;bom jardim
2602308;Bonito;bonito
2602407;Brejão;brejao
2602506;Brejinho;brejinho
2602605;Brejo da Madre de Deus;brejo da madre de deus
2602704;Buenos Aires;buenos aires
2602803;Buíque;buique
2602902;Cabo de Santo Agostinho;cabo de santo agostinho
2603009;Cabrobó;cabrobo
2603108;Cachoeirinha;cachoeirinha
2603207;Caetés;caetes
2603306;Calçado;calcado
2603405;Calumbi;calumbi
2603454;Camaragibe;camaragibe
2603504;Camocim de São Félix;camocim de sao felix
2603603;Camutanga;camutanga
2603702;Canhotinho;canhotinho
2603801;Capoeiras;capoeiras
2603900;Carnaíba;carnaiba
2603926;Carnaubeira da Penha;carnaubeira da penha
2604007;Carpina;carpina
2604106;Caruaru;caruaru
2604155;Casinhas;casinhas
2604205;Catende;catende
2604304;Cedro;cedro
2604403;Chã de Alegria;cha de alegria
2604502;Chã Grande;cha grande
2604601;Condado;condado
2604700;Correntes;correntes
2604809;Cortês;cortes
2604908;Cumaru;cumaru
2605004;Cupira;cupira
2605103;Custódia;custodia
2605152;Dormentes;dormentes
2605202;Escada;escada
2605301;Exu;exu
2605400;Feira Nova;feira nova
2605459;Fernando de Noronha;fernando de noronha
2605509;Ferreiros;ferreiros
2605608;Flores;flores
2605707;Floresta;floresta
2605806;Frei Miguelinho;frei miguelinho
2605905;Gameleira;gameleira
2606002;Garanhuns;garanhuns
2606101;Glória do Goitá;gloria do goita
2606200;Goiana;goiana
2606309;Granito;granito
2606408;Gravatá;gravata
2606507;Iati;iati
2606606;Ibimirim;ibimirim
2606705;Ibirajuba;ibirajuba
2606804;Igarassu;igarassu
2606903;Iguaracy;iguaracy
2607000;Inajá;inaja
2607109;Ingazeira;ingazeira
2607208;Ipojuca;ipojuca
2607307;Ipubi;ipubi
2607406;Itacuruba;itacuruba
2607505;Itaíba;itaiba
2607604;Ilha de Itamaracá;ilha de itamaraca
2607653;Itambé;itambe
2607703;Itapetim;itapetim
2607752;Itapissuma;itapissuma
2607802;Itaquitinga;itaquitinga
2607901;Jaboatão dos Guararapes;jaboatao dos guararapes
2607950;Jaqueira;jaqueira
2608008;Jataúba;jatauba
2608057;Jatobá;jatoba
2608107;João Alfredo;joao alfredo
2608206;Joaquim Nabuco;joaquim nabuco
2608255;Jucati;jucati
2608305;Jupi;jupi
2608404;Jurema;jurema
2608453;Lagoa do Carro;lagoa do carro
2608503;Lagoa de Itaenga;lagoa de itaenga
2608602;Lagoa do Ouro;lagoa do ouro
2608701;Lagoa dos Gatos;lagoa dos gatos
2608750;Lagoa Grande;lagoa grande
2608800;Lajedo;lajedo
2608909;Limoeiro;limoeiro
2609006;Macaparana;macaparana
2609105;Machados;machados
2609154;Manari;manari
2609204;Maraial;maraial
2609303;Mirandiba;mirandiba
2609402;Moreno;moreno
2609501;Nazaré da Mata;nazare da mata
2609600;Olinda;olinda
2609709;Orobó;orobo
2609808;Orocó;oroco
2609907;Ouricuri;ouricuri
2610004;Palmares;palmares
2610103;Palmeirina;palmeirina
2610202;Panelas;panelas
2610301;Paranatama;paranatama
2610400;Parnamirim;parnamirim
2610509;Passira;passira
2610608;Paudalho;paudalho
2610707;Paulista;paulista
2610806;Pedra;pedra
2610905;Pesqueira;pesqueira
2611002;Petrolândia;petrolandia
2611101;Petrolina;petrolina
2611200;Poção;pocao
2611309;Pombos;pombos
2611408;Primavera;primavera
2611507;Quipapá;quipapa
2611533;Quixaba;quixaba
2611606;Recife;recife
2611705;Riacho das Almas;riacho das almas
2611804;Ribeirão;ribeirao
2611903;Rio Formoso;rio formoso
2612000;Sairé;saire
2612109;Salgadinho;salgadinho
2612208;Salgueiro;salgueiro
2612307;Saloá;saloa
2612406;Sanharó;sanharo
2612455;Santa Cruz;santa cruz
2612471;Santa Cruz da Baixa Verde;santa cruz da baixa verde
2612505;Santa Cruz do Capibaribe;santa cruz do capibaribe
2612554;Santa Filomena;santa filomena
2612604;Santa Maria da Boa Vista;santa maria da boa vista
2612703;Santa Maria do Cambucá;santa maria do cambuca
2612802;Santa Terezinha;santa terezinha
2612901;São Benedito do Sul;sao benedito do sul
2613008;São Bento do Una;sao bento do una
2613107;São Caitano;sao caitano
2613206;São João;sao joao
2613305;São Joaquim do Monte;sao joaquim do monte
2613404;São José da Coroa Grande;sao jose da coroa grande
2613503;São José do Belmonte;sao jose do belmonte
2613602;São José do Egito;sao jose do egito
2613701;São Lourenço da Mata;sao lourenco da mata
2613800;São Vicente Férrer;sao vicente ferrer
2613909;Serra Talhada;serra talhada
2614006;Serrita;serrita
2614105;Sertânia;sertania
2614204;Sirinhaém;sirinhaem
2614303;Moreilândia;moreilandia
2614402;Solidão;solidao
2614501;Surubim;surubim
2614600;Tabira;tabira
2614709;Tacaimbó;tacaimbo
2614808;Tacaratu;tacaratu
2614857;Tamandaré;tamandare
2615003;Taquaritinga do Norte;taquaritinga do norte
2615102;Terezinha;terezinha
2615201;Terra Nova;terra nova
2615300;Timbaúba;timbauba
2615409;Toritama;toritama
2615508;Tracunhaém;tracunhaem
2615607;Trindade;trindade
2615706;Triunfo;triunfo
2615805;Tupanatinga;tupanatinga
2615904;Tuparetama;tuparetama
2616001;Venturosa;venturosa
2616100;Verdejante;verdejante
2616183;Vertente do Lério;vertente do lerio
2616209;Vertentes;vertentes
2616308;Vicência;vicencia
2616407;Vitória de Santo Antão;vitoria de santo antao
2616506;Xexéu;xexeu
2700102;Água Branca;agua branca
2700201;Anadia;anadia
2700300;Arapiraca;arapiraca
2700409;Atalaia;atalaia
2700508;Barra de Santo Antônio;barra de santo antonio
2700607;Barra de São Miguel;barra de sao miguel
2700706;Batalha;batalha
2700805;Belém;belem
2700904;Belo Monte;belo monte
2701001;Boca da Mata;boca da mata
2701100;Branquinha;branquinha
2701209;Cacimbinhas;cacimbinhas
2701308;Cajueiro;cajueiro
2701357;Campestre;campestre
2701407;Campo Alegre;campo alegre
2701506;Campo Grande;campo grande
2701605;Canapi;canapi
2701704;Capela;capela
2701803;Carneiros;carneiros
2701902;Chã Preta;cha preta
2702009;Coité do Nóia;coite do noia
2702108;Colônia Leopoldina;colonia leopoldina
2702207;Coqueiro Seco;coqueiro seco
2702306;Coruripe;coruripe
2702355;Craíbas;craibas
2702405;Delmiro Gouveia;delmiro gouveia
2702504;Dois Riachos;dois riachos
2702553;Estrela de Alagoas;estrela de alagoas
2702603;Feira Grande;feira grande
2702702;Feliz Deserto;feliz deserto
2702801;Flexeiras;flexeiras
2702900;Girau do Ponciano;girau do ponciano
2703007;Ibateguara;ibateguara
2703106;Igaci;igaci
2703205;Igreja Nova;igreja nova
2703304;Inhapi;inhapi
2703403;Jacaré dos Homens;jacare dos homens
2703502;Jacuípe;jacuipe
2703601;Japaratinga;japaratinga
2703700;Jaramataia;jaramataia
2703759;Jequiá da Praia;jequia da praia
2703809;Joaquim Gomes;joaquim gomes
2703908;Jundiá;jundia
2704005;Junqueiro;junqueiro
2704104;Lagoa da Canoa;lagoa da canoa
2704203;Limoeiro de Anadia;limoeiro de anadia
2704302;Maceió;maceio
2704401;Major Isidoro;major isidoro
2704500;Maragogi;maragogi
2704609;Maravilha;maravilha
2704708;Marechal Deodoro;marechal deodoro
2704807;Maribondo;maribondo
2704906;Mar Vermelho;mar vermelho
2705002;Mata Grande;mata grande
2705101;Matriz de Camaragibe;matriz de camaragibe
2705200;Messias;messias
2705309;Minador do Negrão;minador do negrao
2705408;Monteirópolis;monteiropolis
2705507;Murici;murici
2705606;Novo Lino;novo lino
2705705;Olho d'Água das Flores;olho d'agua das flores
2705804;Olho d'Água do Casado;olho d'agua do casado
2705903;Olho d'Água Grande;olho d'agua grande
2706000;Olivença;olivenca
2706109;Ouro Branco;ouro branco
2706208;Palestina;palestina
2706307;Palmeira dos Índios;palmeira dos indios
2706406;Pão de Açúcar;pao de acucar
2706422;Pariconha;pariconha
2706448;Paripueira;paripueira
2706505;Passo de Camaragibe;passo de camaragibe
2706604;Paulo Jacinto;paulo jacinto
2706703;Penedo;penedo
2706802;Piaçabuçu;piacabucu
2706901;Pilar;pilar
2707008;Pindoba;pindoba
2707107;Piranhas;piranhas
2707206;Poço das Trincheiras;poco das trincheiras
2707305;Porto Calvo;porto calvo
2707404;Porto de Pedras;porto de pedras
2707503;Porto Real do Colégio;porto real do colegio
2707602;Quebrangulo;quebrangulo
2707701;Rio Largo;rio largo
2707800;Roteiro;roteiro
2707909;Santa Luzia do Norte;santa luzia do norte
2708006;Santana do Ipanema;santana do ipanema
2708105;Santana do Mundaú;santana do mundau
2708204;São Brás;sao bras
2708303;São José da Laje;sao jose da laje
2708402;São José da Tapera;sao jose da tapera
2708501;São Luís do Quitunde;sao luis do quitunde
2708600;São Miguel dos Campos;sao miguel dos campos
2708709;São Miguel dos Milagres;sao miguel dos milagres
2708808;São Sebastião;sao sebastiao
2708907;Satuba;satuba
2708956;Senador Rui Palmeira;senador rui palmeira
2709004;Tanque d'Arca;tanque d'arca
2709103;Taquarana;taquarana
2709152;Teotônio Vilela;teotonio vilela
2709202;Traipu;traipu
2709301;União dos Palmares;uniao dos palmares
2709400;Viçosa;vicosa
2800100;Amparo de São Francisco;amparo de sao francisco
2800209;Aquidabã;aquidaba
2800308;Aracaju;aracaju
2800407;Arauá;araua
2800506;Areia Branca;areia branca
2800605;Barra dos Coqueiros;barra dos coqueiros
2800670;Boquim;boquim
2800704;Brejo Grande;brejo grande
2801009;Campo do Brito;campo do brito
2801108;Canhoba;canhoba
2801207;Canindé de São Francisco;caninde de sao francisco
2801306;Capela;capela
2801405;Carira;carira
2801504;Carmópolis;carmopolis
2801603;Cedro de São João;cedro de sao joao
2801702;Cristinápolis;cristinapolis
2801900;Cumbe;cumbe
2802007;Divina Pastora;divina pastora
2802106;Estância;estancia
2802205;Feira Nova;feira nova
2802304;Frei Paulo;frei paulo
2802403;Gararu;gararu
2802502;General Maynard;general maynard
2802601;Gracho Cardoso;gracho cardoso
2802700;Ilha das Flores;ilha das flores
2802809;Indiaroba;indiaroba
2802908;Itabaiana;itabaiana
2803005;Itabaianinha;itabaianinha
2803104;Itabi;itabi
2803203;Itaporanga d'Ajuda;itaporanga d'ajuda
2803302;Japaratuba;japaratuba
2803401;Japoatã;japoata
2803500;Lagarto;lagarto
2803609;Laranjeiras;laranjeiras
2803708;Macambira;macambira
2803807;Malhada dos Bois;malhada dos bois
2803906;Malhador;malhador
2804003;Maruim;maruim
2804102;Moita Bonita;moita bonita
2804201;Monte Alegre de Sergipe;monte alegre de sergipe
2804300;Muribeca;muribeca
2804409;Neópolis;neopolis
2804458;Nossa Senhora Aparecida;nossa senhora aparecida
2804508;Nossa Senhora da Glória;nossa senhora da gloria
2804607;Nossa Senhora das Dores;nossa senhora das dores
2804706;Nossa Senhora de Lourdes;nossa senhora de lourdes
2804805;Nossa Senhora do Socorro;nossa senhora do socorro
2804904;Pacatuba;pacatuba
2805000;Pedra Mole;pedra mole
2805109;Pedrinhas;pedrinhas
2805208;Pinhão;pinhao
2805307;Pirambu;pirambu
2805406;Poço Redondo;poco redondo
2805505;Poço Verde;poco verde
2805604;Porto da Folha;porto da folha
2805703;Propriá;propria
2805802;Riachão do Dantas;riachao do dantas
2805901;Riachuelo;riachuelo
2806008;Ribeirópolis;ribeiropolis
2806107;Rosário do Catete;rosario do catete
2806206;Salgado;salgado
2806305;Santa Luzia do Itanhy;santa luzia do itanhy
2806404;Santana do São Francisco;santana do sao francisco
2806503;Santa Rosa de Lima;santa rosa de lima
2806602;Santo Amaro das Brotas;santo amaro das brotas
2806701;São Cristóvão;sao cristovao
2806800;São Domingos;sao domingos
2806909;São Francisco;sao francisco
2807006;São Miguel do Aleixo;sao miguel do aleixo
2807105;Simão Dias;simao dias
2807204;Siriri;siriri
2807303;Telha;telha
2807402;Tobias Barreto;tobias barreto
2807501;Tomar do Geru;tomar do geru
2807600;Umbaúba;umbauba
2900108;Abaíra;abaira
2900207;Abaré;abare
2900306;Acajutiba;acajutiba
2900355;Adustina;adustina
2900405;Água Fria;agua fria
2900504;Érico Cardoso;erico cardoso
2900603;Aiquara;aiquara
2900702;Alagoinhas;alagoinhas
2900801;Alcobaça;alcobaca
2900900;Almadina;almadina
2901007;Amargosa;amargosa
2901106;Amélia Rodrigues;amelia rodrigues
2901155;América Dourada;america dourada
2901205;Anagé;anage
2901304;Andaraí;andarai
2901353;Andorinha;andorinha
2901403;Angical;angical
2901502;Anguera;anguera
2901601;Antas;antas
2901700;Antônio Cardoso;antonio cardoso
2901809;Antônio Gonçalves;antonio goncalves
2901908;Aporá;apora
2901957;Apuarema;apuarema
2902005;Aracatu;aracatu
2902054;Araçás;aracas
2902104;Araci;araci
2902203;Aramari;aramari
2902252;Arataca;arataca
2902302;Aratuípe;aratuipe
2902401;Aurelino Leal;aurelino leal
2902500;Baianópolis;baianopolis
2902609;Baixa Grande;baixa grande
2902658;Banzaê;banzae
2902708;Barra;barra
2902807;Barra da Estiva;barra da estiva
2902906;Barra do Choça;barra do choca
2903003;Barra do Mendes;barra do mendes
2903102;Barra do Rocha;barra do rocha
2903201;Barreiras;barreiras
2903235;Barro Alto;barro alto
2903276;Barrocas;barrocas
2903300;Barro Preto;barro preto
2903409;Belmonte;belmonte
2903508;Belo Campo;belo campo
2903607;Biritinga;biritinga
2903706;Boa Nova;boa nova
2903805;Boa Vista do Tupim;boa vista do tupim
2903904;Bom Jesus da Lapa;bom jesus da lapa
2903953;Bom Jesus da Serra;bom jesus da serra
2904001;Boninal;boninal
2904050;Bonito;bonito
2904100;Boquira;boquira
2904209;Botuporã;botupora
2904308;Brejões;brejoes
2904407;Brejolândia;brejolandia
2904506;Brotas de Macaúbas;brotas de macaubas
2904605;Brumado;brumado
2904704;Buerarema;buerarema
2904753;Buritirama;buritirama
2904803;Caatiba;caatiba
2904852;Cabaceiras do Paraguaçu;cabaceiras do paraguacu
2904902;Cachoeira;cachoeira
2905008;Caculé;cacule
2905107;Caém;caem
2905156;Caetanos;caetanos
2905206;Caetité;caetite
2905305;Cafarnaum;cafarnaum
2905404;Cairu;cairu
2905503;Caldeirão Grande;caldeirao grande
2905602;Camacan;camacan
2905701;Camaçari;camacari
2905800;Camamu;camamu
2905909;Campo Alegre de Lourdes;campo alegre de lourdes
2906006;Campo Formoso;campo formoso
2906105;Canápolis;canapolis
2906204;Canarana;canarana
2906303;Canavieiras;canavieiras
2906402;Candeal;candeal
2906501;Candeias;candeias
2906600;Candiba;candiba
2906709;Cândido Sales;candido sales
2906808;Cansanção;cansancao
2906824;Canudos;canudos
2906857;Capela do Alto Alegre;capela do alto alegre
2906873;Capim Grosso;capim grosso
2906899;Caraíbas;caraibas
2906907;Caravelas;caravelas
2907004;Cardeal da Silva;cardeal da silva
2907103;Carinhanha;carinhanha
2907202;Casa Nova;casa nova
2907301;Castro Alves;castro alves
2907400;Catolândia;catolandia
2907509;Catu;catu
2907558;Caturama;caturama
2907608;Central;central
2907707;Chorrochó;chorrocho
2907806;Cícero Dantas;cicero dantas
2907905;Cipó;cipo
2908002;Coaraci;coaraci
2908101;Cocos;cocos
2908200;Conceição da Feira;conceicao da feira
2908309;Conceição do Almeida;conceicao do almeida
2908408;Conceição do Coité;conceicao do coite
2908507;Conceição do Jacuípe;conceicao do jacuipe
2908606;Conde;conde
2908705;Condeúba;condeuba
2908804;Contendas do Sincorá;contendas do sincora
2908903;Coração de Maria;coracao de maria
2909000;Cordeiros;cordeiros
2909109;Coribe;coribe
2909208;Coronel João Sá;coronel joao sa
2909307;Correntina;correntina
2909406;Cotegipe;cotegipe
2909505;Cravolândia;cravolandia
2909604;Crisópolis;crisopolis
2909703;Cristópolis;cristopolis
2909802;Cruz das Almas;cruz das almas
2909901;Curaçá;curaca
2910008;Dário Meira;dario meira
2910057;Dias d'Ávila;dias d'avila
2910107;Dom Basílio;dom basilio
2910206;Dom Macedo Costa;dom macedo costa
2910305;Elísio Medrado;elisio medrado
2910404;Encruzilhada;encruzilhada
2910503;Entre Rios;entre rios
2910602;Esplanada;esplanada
2910701;Euclides da Cunha;euclides da cunha
2910727;Eunápolis;eunapolis
2910750;Fátima;fatima
2910776;Feira da Mata;feira da mata
2910800;Feira de Santana;feira de santana
2910859;Filadélfia;filadelfia
2910909;Firmino Alves;firmino alves
2911006;Floresta Azul;floresta azul
2911105;Formosa do Rio Preto;formosa do rio preto
2911204;Gandu;gandu
2911253;Gavião;gaviao
2911303;Gentio do Ouro;gentio do ouro
2911402;Glória;gloria
2911501;Gongogi;gongogi
2911600;Governador Mangabeira;governador mangabeira
2911659;Guajeru;guajeru
2911709;Guanambi;guanambi
2911808;Guaratinga;guaratinga
2911857;Heliópolis;heliopolis
2911907;Iaçu;iacu
2912004;Ibiassucê;ibiassuce
2912103;Ibicaraí;ibicarai
2912202;Ibicoara;ibicoara
2912301;Ibicuí;ibicui
2912400;Ibipeba;ibipeba
2912509;Ibipitanga;ibipitanga
2912608;Ibiquera;ibiquera
2912707;Ibirapitanga;ibirapitanga
2912806;Ibirapuã;ibirapua
2912905;Ibirataia;ibirataia
2913002;Ibitiara;ibitiara
2913101;Ibititá;ibitita
2913200;Ibotirama;ibotirama
2913309;Ichu;ichu
2913408;Igaporã;igapora
2913457;Igrapiúna;igrapiuna
2913507;Iguaí;iguai
2913606;Ilhéus;ilheus
2913705;Inhambupe;inhambupe
2913804;Ipecaetá;ipecaeta
2913903;Ipiaú;ipiau
2914000;Ipirá;ipira
2914109;Ipupiara;ipupiara
2914208;Irajuba;irajuba
2914307;Iramaia;iramaia
2914406;Iraquara;iraquara
2914505;Irará;irara
2914604;Irecê;irece
2914653;Itabela;itabela
2914703;Itaberaba;itaberaba
2914802;Itabuna;itabuna
2914901;Itacaré;itacare
2915007;Itaeté;itaete
2915106;Itagi;itagi
2915205;Itagibá;itagiba
2915304;Itagimirim;itagimirim
2915353;Itaguaçu da Bahia;itaguacu da bahia
2915403;Itaju do Colônia;itaju do colonia
2915502;Itajuípe;itajuipe
2915601;Itamaraju;itamaraju
2915700;Itamari;itamari
2915809;Itambé;itambe
2915908;Itanagra;itanagra
2916005;Itanhém;itanhem
2916104;Itaparica;itaparica
2916203;Itapé;itape
2916302;Itapebi;itapebi
2916401;Itapetinga;itapetinga
2916500;Itapicuru;itapicuru
2916609;Itapitanga;itapitanga
2916708;Itaquara;itaquara
2916807;Itarantim;itarantim
2916856;Itatim;itatim
2916906;Itiruçu;itirucu
2917003;Itiúba;itiuba
2917102;Itororó;itororo
2917201;Ituaçu;ituacu
2917300;Ituberá;itubera
2917334;Iuiu;iuiu
2917359;Jaborandi;jaborandi
2917409;Jacaraci;jacaraci
2917508;Jacobina;jacobina
2917607;Jaguaquara;jaguaquara
2917706;Jaguarari;jaguarari
2917805;Jaguaripe;jaguaripe
2917904;Jandaíra;jandaira
2918001;Jequié;jequie
2918100;Jeremoabo;jeremoabo
2918209;Jiquiriçá;jiquirica
2918308;Jitaúna;jitauna
2918357;João Dourado;joao dourado
2918407;Juazeiro;juazeiro
2918456;Jucuruçu;jucurucu
2918506;Jussara;jussara
2918555;Jussari;jussari
2918605;Jussiape;jussiape
2918704;Lafaiete Coutinho;lafaiete coutinho
2918753;Lagoa Real;lagoa real
2918803;Laje;laje
2918902;Lajedão;lajedao
2919009;Lajedinho;lajedinho
2919058;Lajedo do Tabocal;lajedo do tabocal
2919108;Lamarão;lamarao
2919157;Lapão;lapao
2919207;Lauro de Freitas;lauro de freitas
2919306;Lençóis;lencois
2919405;Licínio de Almeida;licinio de almeida
2919504;Livramento de Nossa Senhora;livramento de nossa senhora
2919553;Luís Eduardo Magalhães;luis eduardo magalhaes
2919603;Macajuba;macajuba
2919702;Macarani;macarani
2919801;Macaúbas;macaubas
2919900;Macururé;macurure
2919926;Madre de Deus;madre de deus
2919959;Maetinga;maetinga
2920007;Maiquinique;maiquinique
2920106;Mairi;mairi
2920205;Malhada;malhada
2920304;Malhada de Pedras;malhada de pedras
2920403;Manoel Vitorino;manoel vitorino
2920452;Mansidão;mansidao
2920502;Maracás;maracas
2920601;Maragogipe;maragogipe
2920700;Maraú;marau
2920809;Marcionílio Souza;marcionilio souza
2920908;Mascote;mascote
2921005;Mata de São João;mata de sao joao
2921054;Matina;matina
2921104;Medeiros Neto;medeiros neto
2921203;Miguel Calmon;miguel calmon
2921302;Milagres;milagres
2921401;Mirangaba;mirangaba
2921450;Mirante;mirante
2921500;Monte Santo;monte santo
2921609;Morpará;morpara
2921708;Morro do Chapéu;morro do chapeu
2921807;Mortugaba;mortugaba
2921906;Mucugê;mucuge
2922003;Mucuri;mucuri
2922052;Mulungu do Morro;mulungu do morro
2922102;Mundo Novo;mundo novo
2922201;Muniz Ferreira;muniz ferreira
2922250;Muquém do São Francisco;muquem do sao francisco
2922300;Muritiba;muritiba
2922409;Mutuípe;mutuipe
2922508;Nazaré;nazare
2922607;Nilo Peçanha;nilo pecanha
2922656;Nordestina;nordestina
2922706;Nova Canaã;nova canaa
2922730;Nova Fátima;nova fatima
2922755;Nova Ibiá;nova ibia
2922805;Nova Itarana;nova itarana
2922854;Nova Redenção;nova redencao
2922904;Nova Soure;nova soure
2923001;Nova Viçosa;nova vicosa
2923035;Novo Horizonte;novo horizonte
2923050;Novo Triunfo;novo triunfo
2923100;Olindina;olindina
2923209;Oliveira dos Brejinhos;oliveira dos brejinhos
2923308;Ouriçangas;ouricangas
2923357;Ourolândia;ourolandia
